id,class,long,lat,NDVI,NDWI,ONIR,ODVI,NDCI,PSRI,BNDVI,HubDist
"68027","1",120.004244,5.053911,-0.101568,0.213369,257.508891,-0.103495,0.030594,-0.183046,-0.170548,2249.846472125349919
"68448","1",119.997034,5.053493,-0.055828,0.153232,320.508891,-0.057755,0.006638,-0.207742,-0.140704,2523.922728130119140
"68449","1",119.997485,5.053491,-0.060109,0.163017,375.508891,-0.062036,-0.008083,-0.186739,-0.132773,2497.503708064243710
"68450","1",119.997935,5.053489,-0.067773,0.169382,359.508891,-0.069700,0.002584,-0.152322,-0.127571,2471.811884806732451
"68451","1",119.998386,5.053486,-0.089005,0.185573,377.508891,-0.090932,0.004505,-0.130435,-0.139866,2446.870163623722874
"68452","1",119.998836,5.053484,-0.081352,0.168973,283.508891,-0.083279,0.027652,-0.098238,-0.121333,2422.701710271250249
"68453","1",119.999286,5.053482,-0.055203,0.145726,221.508891,-0.057130,0.026347,-0.161226,-0.122569,2399.329890961931596
"68454","1",119.999737,5.053480,-0.057154,0.139301,192.508891,-0.059081,0.022001,-0.127187,-0.110463,2376.778205389270624
"68455","1",120.000187,5.053478,-0.053064,0.174268,435.508891,-0.054991,0.011152,-0.256612,-0.146387,2355.070212680870554
"68456","1",120.000638,5.053476,-0.041071,0.165797,402.508891,-0.042998,0.018846,-0.288012,-0.144739,2334.229450295282732
"68457","1",120.001088,5.053474,-0.036329,0.153652,285.508891,-0.038256,0.024302,-0.311487,-0.150800,2314.279346012830501
"68458","1",120.001539,5.053472,-0.064023,0.167787,178.508891,-0.065950,0.026146,-0.235163,-0.154138,2295.243123232730341
"68459","1",120.001989,5.053470,-0.099856,0.214143,280.508891,-0.101783,0.027512,-0.207928,-0.177216,2277.143700027350405
"68460","1",120.002440,5.053468,-0.095405,0.202555,224.508891,-0.097332,0.030193,-0.172517,-0.161464,2260.003582453764011
"68461","1",120.002890,5.053466,-0.089468,0.199140,245.508891,-0.091395,0.030903,-0.191554,-0.161320,2243.844752868115393
"68462","1",120.003341,5.053464,-0.093096,0.207960,265.508891,-0.095023,0.031522,-0.187357,-0.162874,2228.688554108879998
"68463","1",120.003791,5.053461,-0.099076,0.208547,253.508891,-0.101003,0.027303,-0.197130,-0.172312,2214.555570600041392
"68464","1",120.004242,5.053459,-0.096829,0.214338,282.508891,-0.098756,0.032605,-0.199548,-0.171309,2201.465507559811158
"68885","1",119.997032,5.053041,-0.056257,0.160825,356.508891,-0.058184,0.011461,-0.142225,-0.117078,2481.897667817387628
"68886","1",119.997483,5.053039,-0.067316,0.166576,367.508891,-0.069243,0.011287,-0.159264,-0.133560,2455.026467141424746
"68887","1",119.997933,5.053037,-0.064104,0.163445,323.508891,-0.066031,0.019429,-0.172302,-0.135162,2428.885395210869774
"68888","1",119.998383,5.053035,-0.084597,0.176919,307.508891,-0.086524,0.021542,-0.139820,-0.143025,2403.498274073503126
"68889","1",119.998834,5.053033,-0.080376,0.173509,275.508891,-0.082303,0.026670,-0.151436,-0.143619,2378.889240683356093
"68890","1",119.999284,5.053031,-0.069502,0.170188,322.508891,-0.071429,0.025363,-0.177926,-0.140960,2355.082685343305002
"68891","1",119.999735,5.053029,-0.069288,0.156436,268.508891,-0.071215,0.023097,-0.120930,-0.119315,2332.103182412286060
"68892","1",120.000185,5.053026,-0.068306,0.153626,290.508891,-0.070233,0.017524,-0.109449,-0.112234,2309.975413101370577
"68893","1",120.000636,5.053024,-0.057654,0.147364,297.508891,-0.059581,0.017334,-0.095502,-0.095818,2288.724080309421879
"68894","1",120.001086,5.053022,-0.042309,0.166429,267.508891,-0.044236,0.020647,-0.163265,-0.107852,2268.373815584312979
"68895","1",120.001537,5.053020,-0.075855,0.197706,286.508891,-0.077782,0.021898,-0.217327,-0.159120,2248.949078413513234
"68896","1",120.001987,5.053018,-0.097987,0.218619,338.508891,-0.099914,0.027982,-0.209268,-0.174859,2230.474048230890276
"68897","1",120.002438,5.053016,-0.108734,0.229843,369.508891,-0.110661,0.025940,-0.217778,-0.187939,2212.972509696993711
"68898","1",120.002888,5.053014,-0.092410,0.197109,232.508891,-0.094337,0.037982,-0.174203,-0.159004,2196.467731988860123
"68899","1",120.003339,5.053012,-0.095298,0.204837,254.508891,-0.097225,0.028743,-0.180732,-0.163636,2180.982343038259387
"68900","1",120.003789,5.053010,-0.106770,0.230189,343.508891,-0.108697,0.020566,-0.203883,-0.181986,2166.538199857109703
"68901","1",120.004239,5.053008,-0.087379,0.204691,253.508891,-0.089306,0.035067,-0.190618,-0.160583,2153.156256265355296
"69321","1",119.996580,5.052591,-0.050855,0.151705,381.508891,-0.052782,-0.010920,-0.189495,-0.125318,2468.215509438791287
"69322","1",119.997030,5.052589,-0.064274,0.155698,294.508891,-0.066201,0.010641,-0.164751,-0.133443,2440.171389972633733
"69323","1",119.997480,5.052587,-0.059972,0.156446,303.508891,-0.061899,0.018933,-0.154430,-0.126063,2412.835555493068114
"69324","1",119.997931,5.052585,-0.061947,0.170326,336.508891,-0.063874,0.015394,-0.174026,-0.134600,2386.232346426000731
"69325","1",119.998381,5.052583,-0.073357,0.173605,296.508891,-0.075284,0.022274,-0.185800,-0.149023,2360.386533201675320
"69326","1",119.998832,5.052581,-0.069025,0.168102,293.508891,-0.070952,0.025907,-0.184316,-0.143438,2335.323261708193058
"69327","1",119.999282,5.052579,-0.064531,0.156210,265.508891,-0.066458,0.023336,-0.123759,-0.116417,2311.067990484210895
"69328","1",119.999733,5.052577,-0.072730,0.154622,257.508891,-0.074657,0.032040,-0.118553,-0.121181,2287.646419328719276
"69329","1",120.000183,5.052575,-0.091501,0.168074,282.508891,-0.093428,0.025457,-0.084667,-0.125904,2265.084409067307206
"69330","1",120.000634,5.052573,-0.105554,0.169956,247.508891,-0.107481,0.020701,-0.067968,-0.132845,2243.407892353681291
"69331","1",120.001084,5.052571,-0.109195,0.196061,395.508891,-0.111122,0.001648,-0.117361,-0.152892,2222.642775515727863
"69332","1",120.001535,5.052568,-0.097696,0.218443,391.508891,-0.099623,0.021412,-0.217748,-0.175808,2202.814831586621040
"69333","1",120.001985,5.052566,-0.104600,0.230986,413.508891,-0.106527,0.016900,-0.238594,-0.189269,2183.949584913595572
"69334","1",120.002436,5.052564,-0.103904,0.216425,331.508891,-0.105831,0.023650,-0.206079,-0.179227,2166.072187842868971
"69335","1",120.002886,5.052562,-0.098710,0.203141,254.508891,-0.100637,0.031610,-0.172185,-0.164258,2149.207290283646671
"69336","1",120.003336,5.052560,-0.096888,0.208016,266.508891,-0.098815,0.031855,-0.162842,-0.159275,2133.378903115065896
"69337","1",120.003787,5.052558,-0.099221,0.209979,261.508891,-0.101148,0.030466,-0.189836,-0.170564,2118.610256686885805
"69338","1",120.004237,5.052556,-0.102789,0.215484,261.508891,-0.104716,0.029721,-0.173062,-0.168077,2104.923655831779797
"69758","1",119.996578,5.052140,-0.029087,0.132120,363.508891,-0.031014,0.023321,-0.181427,-0.107072,2427.282097413707106
"69759","1",119.997028,5.052138,-0.043097,0.148515,283.508891,-0.045024,0.024333,-0.163382,-0.114431,2398.759486553734860
"69760","1",119.997478,5.052136,-0.076645,0.169835,293.508891,-0.078572,0.019473,-0.117223,-0.125847,2370.946258829536418
"69761","1",119.997929,5.052133,-0.063816,0.171397,329.508891,-0.065743,0.022248,-0.155792,-0.127965,2343.867666498367271
"69762","1",119.998379,5.052131,-0.053625,0.159508,333.508891,-0.055552,0.018737,-0.201784,-0.132563,2317.549459143161130
"69763","1",119.998830,5.052129,-0.061837,0.164058,334.508891,-0.063764,0.016064,-0.180844,-0.134205,2292.017829047359101
"69764","1",119.999280,5.052127,-0.090418,0.178343,278.508891,-0.092345,0.023600,-0.132265,-0.144223,2267.299347500909789
"69765","1",119.999731,5.052125,-0.089035,0.184239,309.508891,-0.090962,0.028297,-0.120836,-0.139519,2243.420891619889517
"69766","1",120.000181,5.052123,-0.098536,0.191683,323.508891,-0.100463,0.038248,-0.101202,-0.141996,2220.409561284692700
"69767","1",120.000632,5.052121,-0.077310,0.168750,223.508891,-0.079237,0.043503,-0.119260,-0.130096,2198.292586007576119
"69768","1",120.001082,5.052119,-0.106618,0.220529,507.508891,-0.108545,0.019278,-0.165580,-0.171120,2177.097221610423276
"69769","1",120.001533,5.052117,-0.098482,0.218802,402.508891,-0.100409,0.027722,-0.216981,-0.177856,2156.850636839986691
"69770","1",120.001983,5.052115,-0.096457,0.210209,334.508891,-0.098384,0.027074,-0.197770,-0.168980,2137.579790187713115
"69771","1",120.002433,5.052113,-0.075681,0.188391,256.508891,-0.077608,0.037545,-0.215134,-0.157088,2119.311297455642489
"69772","1",120.002884,5.052110,-0.094708,0.210696,284.508891,-0.096635,0.031604,-0.190125,-0.167132,2102.071290844373834
"69773","1",120.003334,5.052108,-0.094208,0.208799,264.508891,-0.096135,0.031522,-0.183568,-0.164490,2085.885270588478306
"69774","1",120.003785,5.052106,-0.082588,0.185208,163.508891,-0.084515,0.038215,-0.155671,-0.144416,2070.777950472975590
"69775","1",120.004235,5.052104,-0.092609,0.199572,188.508891,-0.094536,0.038977,-0.161435,-0.155742,2056.773098798808860
"70195","1",119.996575,5.051688,-0.037191,0.142857,390.508891,-0.039118,0.011299,-0.167296,-0.107540,2386.692113540786977
"70196","1",119.997026,5.051686,-0.067326,0.150581,267.508891,-0.069253,0.010888,-0.160371,-0.132255,2357.678523293848684
"70197","1",119.997476,5.051684,-0.095302,0.188584,322.508891,-0.097229,0.025569,-0.122623,-0.145754,2329.374849091542728
"70198","1",119.997927,5.051682,-0.088806,0.185814,318.508891,-0.090733,0.014343,-0.132626,-0.143113,2301.807277737076220
"70199","1",119.998377,5.051680,-0.064496,0.166621,356.508891,-0.066423,0.011127,-0.142276,-0.121177,2275.002567435057244
"70200","1",119.998828,5.051678,-0.057826,0.143908,246.508891,-0.059753,0.028588,-0.153635,-0.119243,2248.987993612365699
"70201","1",119.999278,5.051675,-0.084949,0.170927,274.508891,-0.086876,0.030696,-0.147952,-0.145297,2223.791284812699814
"70202","1",119.999729,5.051673,-0.099730,0.180309,268.508891,-0.101657,0.029115,-0.109333,-0.144235,2199.440548112607303
"70203","1",120.000179,5.051671,-0.096607,0.199771,320.508891,-0.098534,0.024152,-0.150489,-0.159351,2175.964183547715947
"70204","1",120.000630,5.051669,-0.090348,0.193523,297.508891,-0.092275,0.021847,-0.157790,-0.155348,2153.390787209829341
"70205","1",120.001080,5.051667,-0.091887,0.207429,345.508891,-0.093814,0.030408,-0.185031,-0.164629,2131.749042831328552
"70206","1",120.001530,5.051665,-0.098526,0.224529,458.508891,-0.100453,0.017944,-0.226017,-0.179796,2111.067601816289425
"70207","1",120.001981,5.051663,-0.092488,0.209561,343.508891,-0.094415,0.024576,-0.207478,-0.169503,2091.374951975563818
"70208","1",120.002431,5.051661,-0.068677,0.182112,233.508891,-0.070604,0.034796,-0.198961,-0.145404,2072.699275437892084
"70209","1",120.002882,5.051659,-0.082812,0.198338,279.508891,-0.084739,0.035364,-0.178702,-0.152109,2055.068296485952487
"70210","1",120.003332,5.051657,-0.087286,0.189688,191.508891,-0.089213,0.032434,-0.171909,-0.154932,2038.509120422985916
"70211","1",120.003783,5.051655,-0.078267,0.176654,109.508891,-0.080194,0.043990,-0.144895,-0.136498,2023.048064856933024
"70212","1",120.004233,5.051653,-0.085027,0.194793,186.508891,-0.086954,0.043902,-0.158290,-0.147279,2008.710485131341784
"70631","1",119.996123,5.051238,-0.054860,0.131507,289.508891,-0.056787,0.030950,-0.134485,-0.112542,2376.664036356049110
"70632","1",119.996573,5.051236,-0.059182,0.137567,313.508891,-0.061109,0.021942,-0.152769,-0.121786,2346.463380128266181
"70633","1",119.997024,5.051234,-0.047368,0.151238,304.508891,-0.049295,0.029081,-0.182774,-0.123088,2316.946103610314822
"70634","1",119.997474,5.051232,-0.077118,0.175607,306.508891,-0.079045,0.029889,-0.166227,-0.145199,2288.138652664273195
"70635","1",119.997925,5.051230,-0.093634,0.185395,314.508891,-0.095561,0.027224,-0.140316,-0.150713,2260.068168992781011
"70636","1",119.998375,5.051228,-0.104512,0.192011,365.508891,-0.106439,0.020520,-0.117057,-0.150384,2232.762447038312530
"70637","1",119.998826,5.051226,-0.089343,0.186650,384.508891,-0.091270,0.018021,-0.124832,-0.138618,2206.249880883941387
"70638","1",119.999276,5.051224,-0.093747,0.194593,312.508891,-0.095674,0.031909,-0.154778,-0.156215,2180.559400322918009
"70639","1",119.999727,5.051222,-0.093331,0.194536,268.508891,-0.095258,0.036522,-0.156504,-0.157356,2155.720395379454203
"70640","1",120.000177,5.051220,-0.094495,0.197144,278.508891,-0.096422,0.027453,-0.133749,-0.148509,2131.762628648008103
"70641","1",120.000627,5.051218,-0.087917,0.201074,349.508891,-0.089844,0.020337,-0.172969,-0.155237,2108.716134931197303
"70642","1",120.001078,5.051215,-0.078886,0.170746,161.508891,-0.080813,0.035704,-0.153737,-0.141158,2086.611107837393320
"70643","1",120.001528,5.051213,-0.090458,0.192327,252.508891,-0.092385,0.025732,-0.166547,-0.155070,2065.477773214744957
"70644","1",120.001979,5.051211,-0.088974,0.199799,310.508891,-0.090901,0.020612,-0.201170,-0.164226,2045.346249523456663
"70645","1",120.002429,5.051209,-0.084926,0.193496,261.508891,-0.086853,0.034034,-0.176384,-0.152271,2026.246395574966300
"70646","1",120.002880,5.051207,-0.081978,0.189593,213.508891,-0.083905,0.028884,-0.193717,-0.156026,2008.207646358256170
"70647","1",120.003330,5.051205,-0.091183,0.212508,313.508891,-0.093110,0.022502,-0.222968,-0.173910,1991.258838078096460
"70648","1",120.003781,5.051203,-0.109636,0.238595,379.508891,-0.111563,0.029965,-0.220633,-0.189446,1975.428023849390684
"70649","1",120.004231,5.051201,-0.112944,0.242054,383.508891,-0.114871,0.021604,-0.215420,-0.190601,1960.742281963400046
"71069","1",119.996571,5.050785,-0.055808,0.143161,374.508891,-0.057735,0.015570,-0.151134,-0.117832,2306.614798518819043
"71070","1",119.997022,5.050782,-0.060632,0.166286,329.508891,-0.062559,0.016498,-0.169221,-0.129636,2276.580935929689076
"71071","1",119.997472,5.050780,-0.080313,0.187809,353.508891,-0.082240,0.015827,-0.185160,-0.153080,2247.256122690818302
"71072","1",119.997923,5.050778,-0.089259,0.190345,326.508891,-0.091186,0.031710,-0.148711,-0.150160,2218.668472756695337
"71073","1",119.998373,5.050776,-0.095138,0.187242,341.508891,-0.097065,0.037586,-0.108696,-0.139464,2190.846841926076650
"71074","1",119.998824,5.050774,-0.112683,0.205125,364.508891,-0.114610,0.021559,-0.098997,-0.152125,2163.820776576487333
"71075","1",119.999274,5.050772,-0.101158,0.195685,316.508891,-0.103085,0.027637,-0.130284,-0.152067,2137.620450631619406
"71076","1",119.999724,5.050770,-0.080125,0.174825,261.508891,-0.082052,0.028059,-0.173699,-0.147792,2112.276589858206535
"71077","1",120.000175,5.050768,-0.099342,0.188981,231.508891,-0.101269,0.027357,-0.163636,-0.163714,2087.820382672228789
"71078","1",120.000625,5.050766,-0.085583,0.190559,267.508891,-0.087510,0.030570,-0.161972,-0.149939,2064.283376748059254
"71079","1",120.001076,5.050764,-0.073888,0.168113,193.508891,-0.075815,0.036159,-0.153521,-0.136080,2041.697360914283536
"71080","1",120.001526,5.050762,-0.070808,0.156516,111.508891,-0.072735,0.041112,-0.142344,-0.129025,2020.094232027959151
"71081","1",120.001977,5.050760,-0.068140,0.156794,133.508891,-0.070067,0.033919,-0.133333,-0.122774,1999.505846826257766
"71082","1",120.002427,5.050757,-0.073857,0.169366,146.508891,-0.075784,0.033282,-0.163887,-0.139797,1979.963859027906665
"71083","1",120.002878,5.050755,-0.093584,0.202766,246.508891,-0.095511,0.021186,-0.202088,-0.169674,1961.499542393452657
"71084","1",120.003328,5.050753,-0.083537,0.207997,301.508891,-0.085464,0.031870,-0.211712,-0.162966,1944.143600814559250
"71085","1",120.003779,5.050751,-0.102653,0.225547,318.508891,-0.104580,0.027803,-0.200151,-0.176635,1927.925966998038348
"71086","1",120.004229,5.050749,-0.094867,0.212790,258.508891,-0.096794,0.037082,-0.190476,-0.166838,1912.875591761704754
"71506","1",119.996569,5.050333,-0.067390,0.157336,348.508891,-0.069317,0.017213,-0.139185,-0.125901,2267.166413883304358
"71507","1",119.997020,5.050331,-0.076695,0.168786,304.508891,-0.078622,0.020443,-0.183175,-0.148449,2236.602904320500329
"71508","1",119.997470,5.050329,-0.076802,0.183656,346.508891,-0.078729,0.020373,-0.185982,-0.148757,2206.746915494271889
"71509","1",119.997921,5.050327,-0.095045,0.194250,332.508891,-0.096972,0.023823,-0.153054,-0.154994,2177.627547212441641
"71510","1",119.998371,5.050325,-0.109608,0.197903,338.508891,-0.111535,0.022444,-0.137705,-0.164774,2149.274738478765357
"71511","1",119.998821,5.050322,-0.102034,0.195876,341.508891,-0.103961,0.023204,-0.125168,-0.151795,2121.719218969148187
"71512","1",119.999272,5.050320,-0.082519,0.180009,284.508891,-0.084446,0.022569,-0.156618,-0.144479,2094.992447785214608
"71513","1",119.999722,5.050318,-0.082038,0.188412,311.508891,-0.083965,0.018692,-0.152768,-0.142255,2069.126538351710678
"71514","1",120.000173,5.050316,-0.063095,0.171873,278.508891,-0.065022,0.033451,-0.199578,-0.141759,2044.154168424578984
"71515","1",120.000623,5.050314,-0.079942,0.181123,270.508891,-0.081869,0.029155,-0.193271,-0.154018,2020.108474277491496
"71516","1",120.001074,5.050312,-0.103089,0.218032,372.508891,-0.105016,0.023885,-0.214645,-0.182573,1997.022928322629923
"71517","1",120.001524,5.050310,-0.087443,0.189786,245.508891,-0.089370,0.029873,-0.195559,-0.163183,1974.931199640777322
"71518","1",120.001975,5.050308,-0.072047,0.160417,131.508891,-0.073974,0.036276,-0.122957,-0.123063,1953.866997239458897
"71519","1",120.002425,5.050306,-0.075698,0.179186,204.508891,-0.077625,0.029643,-0.170965,-0.142413,1933.863896151770632
"71520","1",120.002876,5.050304,-0.090392,0.204999,285.508891,-0.092319,0.025411,-0.187500,-0.161101,1914.955146986905447
"71521","1",120.003326,5.050302,-0.091309,0.203944,254.508891,-0.093236,0.030084,-0.171875,-0.157209,1897.173469964477135
"71522","1",120.003776,5.050299,-0.093662,0.206760,250.508891,-0.095589,0.032802,-0.194402,-0.166549,1880.550835039290860
"71523","1",120.004227,5.050297,-0.094081,0.211353,278.508891,-0.096008,0.028863,-0.200608,-0.168442,1865.118230274509642
"71944","1",119.997018,5.049879,-0.050845,0.153610,339.508891,-0.052772,0.023586,-0.197721,-0.129392,2197.033142301303542
"71945","1",119.997468,5.049877,-0.070688,0.175815,334.508891,-0.072615,0.020408,-0.187761,-0.143354,2166.631971063507990
"71946","1",119.997918,5.049875,-0.085936,0.191977,356.508891,-0.087863,0.024432,-0.180027,-0.156612,2136.966063281420702
"71947","1",119.998369,5.049873,-0.084853,0.187209,331.508891,-0.086780,0.033625,-0.161528,-0.149845,2108.066458854188113
"71948","1",119.998819,5.049871,-0.091739,0.197408,303.508891,-0.093666,0.032351,-0.143822,-0.150693,2079.965098238447808
"71949","1",119.999270,5.049869,-0.086028,0.191879,308.508891,-0.087955,0.026667,-0.148725,-0.144155,2052.694764034379659
"71950","1",119.999720,5.049867,-0.098660,0.192536,285.508891,-0.100587,0.022695,-0.123307,-0.146353,2026.289007520557789
"71951","1",120.000171,5.049864,-0.073534,0.184721,302.508891,-0.075461,0.022419,-0.172119,-0.140883,2000.782058809438240
"71952","1",120.000621,5.049862,-0.067055,0.175021,275.508891,-0.068982,0.024867,-0.173506,-0.134615,1976.208719418501914
"71953","1",120.001072,5.049860,-0.090967,0.198270,371.508891,-0.092894,0.016262,-0.204464,-0.165917,1952.604236243665810
"71954","1",120.001522,5.049858,-0.061636,0.156309,201.508891,-0.063563,0.029438,-0.186829,-0.135062,1930.004156153058830
"71955","1",120.001973,5.049856,-0.078487,0.167294,162.508891,-0.080414,0.027936,-0.141732,-0.135532,1908.444160739435347
"71956","1",120.002423,5.049854,-0.074869,0.176223,178.508891,-0.076796,0.030192,-0.159325,-0.138088,1887.959881173430176
"71957","1",120.002873,5.049852,-0.095816,0.199283,231.508891,-0.097743,0.029869,-0.175567,-0.163546,1868.586693566737722
"71958","1",120.003324,5.049850,-0.088685,0.192655,205.508891,-0.090612,0.032609,-0.168909,-0.153676,1850.359495846415257
"71959","1",120.003774,5.049848,-0.078729,0.176128,143.508891,-0.080656,0.037014,-0.156863,-0.140024,1833.312467704905202
"71960","1",120.004225,5.049846,-0.100269,0.212139,281.508891,-0.102196,0.028520,-0.185490,-0.169565,1817.478815920625493
"72382","1",119.997466,5.049425,-0.082917,0.185999,329.508891,-0.084844,0.025700,-0.156510,-0.144296,2126.933597445240139
"72383","1",119.997916,5.049423,-0.078123,0.175701,290.508891,-0.080050,0.021092,-0.155853,-0.138695,2096.706096645373691
"72384","1",119.998367,5.049421,-0.078266,0.178674,269.508891,-0.080193,0.023719,-0.144476,-0.135316,2067.243760478976583
"72385","1",119.998817,5.049419,-0.083367,0.174177,227.508891,-0.085294,0.032539,-0.135365,-0.136994,2038.579763067488329
"72386","1",119.999268,5.049417,-0.089005,0.175111,207.508891,-0.090932,0.029455,-0.101683,-0.130272,2010.748245057187432
"72387","1",119.999718,5.049415,-0.078024,0.171726,207.508891,-0.079951,0.035882,-0.134442,-0.133318,1983.784243037410988
"72388","1",120.000169,5.049413,-0.068416,0.148790,188.508891,-0.070343,0.026822,-0.125889,-0.118364,1957.723601024206573
"72389","1",120.000619,5.049411,-0.063983,0.153507,220.508891,-0.065910,0.022601,-0.169879,-0.130131,1932.602862486620779
"72390","1",120.001070,5.049409,-0.066623,0.177200,266.508891,-0.068550,0.020420,-0.189718,-0.140276,1908.459141563861749
"72391","1",120.001520,5.049407,-0.069459,0.187049,300.508891,-0.071386,0.021557,-0.170767,-0.136174,1885.329972349639775
"72392","1",120.001971,5.049404,-0.074397,0.180659,214.508891,-0.076324,0.037237,-0.177143,-0.145421,1863.253135455217944
"72393","1",120.002421,5.049402,-0.087124,0.196869,250.508891,-0.089051,0.028794,-0.162319,-0.150976,1842.266461536549741
"72394","1",120.002871,5.049400,-0.086780,0.186840,190.508891,-0.088707,0.038104,-0.164483,-0.151763,1822.407611930723306
"72395","1",120.003322,5.049398,-0.088125,0.193257,206.508891,-0.090052,0.024703,-0.178892,-0.156702,1803.713837278536175
"72396","1",120.003772,5.049396,-0.092111,0.196912,220.508891,-0.094038,0.027761,-0.169504,-0.157506,1786.221715645021959
"72397","1",120.004223,5.049394,-0.097789,0.208760,273.508891,-0.099716,0.030015,-0.190089,-0.169569,1769.966872517299862
"72819","1",119.997464,5.048974,-0.073851,0.159862,241.508891,-0.075778,0.021092,-0.139822,-0.130098,2087.675558786805595
"72820","1",119.997914,5.048971,-0.066882,0.147669,166.508891,-0.068809,0.027999,-0.137836,-0.123585,2056.871224618473207
"72821","1",119.998365,5.048969,-0.082658,0.169113,215.508891,-0.084585,0.024248,-0.130678,-0.135086,2026.829941641927917
"72822","1",119.998815,5.048967,-0.078024,0.170991,204.508891,-0.079951,0.028741,-0.132464,-0.133050,1997.586134723137775
"72823","1",119.999266,5.048965,-0.070892,0.154908,127.508891,-0.072819,0.033715,-0.138985,-0.129007,1969.175332062983216
"72824","1",119.999716,5.048963,-0.072021,0.157324,144.508891,-0.073948,0.028863,-0.149721,-0.133829,1941.634099023553517
"72825","1",120.000167,5.048961,-0.058211,0.155439,205.508891,-0.060138,0.035280,-0.154483,-0.122158,1914.999952412346374
"72826","1",120.000617,5.048959,-0.054008,0.153752,221.508891,-0.055935,0.034320,-0.183645,-0.128579,1889.311253341002384
"72827","1",120.001068,5.048957,-0.073124,0.167147,249.508891,-0.075051,0.017904,-0.182602,-0.142942,1864.607076870819355
"72828","1",120.001518,5.048955,-0.088078,0.182968,259.508891,-0.090005,0.013239,-0.193108,-0.161271,1840.927056925102761
"72829","1",120.001968,5.048953,-0.077717,0.177867,209.508891,-0.079644,0.029667,-0.169540,-0.144885,1818.311205283465142
"72830","1",120.002419,5.048951,-0.082707,0.183179,190.508891,-0.084634,0.032901,-0.163427,-0.148058,1796.799703912711720
"72831","1",120.002869,5.048949,-0.082511,0.184213,163.508891,-0.084438,0.034609,-0.161646,-0.146963,1776.432670526676702
"72832","1",120.003320,5.048946,-0.084374,0.189517,187.508891,-0.086301,0.034441,-0.169896,-0.150659,1757.249897965024502
"72833","1",120.003770,5.048944,-0.089635,0.194526,199.508891,-0.091562,0.033354,-0.160029,-0.152494,1739.290568816221594
"72834","1",120.004221,5.048942,-0.086688,0.195492,226.508891,-0.088615,0.034919,-0.166054,-0.151673,1722.592947671363163
"72835","1",120.004671,5.048940,-0.092266,0.200239,232.508891,-0.094193,0.030413,-0.168506,-0.157696,1707.194054441333265
"73257","1",119.997912,5.048520,-0.082293,0.179502,284.508891,-0.084220,0.031796,-0.149520,-0.142173,2017.486627582597976
"73258","1",119.998363,5.048518,-0.072563,0.169429,217.508891,-0.074490,0.036208,-0.152189,-0.134648,1986.849953127148183
"73259","1",119.998813,5.048516,-0.068073,0.159756,175.508891,-0.070000,0.033413,-0.150318,-0.129216,1957.008828705841097
"73260","1",119.999264,5.048514,-0.063026,0.158328,160.508891,-0.064953,0.042304,-0.183761,-0.137162,1928.000193075729157
"73261","1",119.999714,5.048511,-0.062639,0.155286,176.508891,-0.064566,0.044582,-0.197748,-0.141826,1899.862178341338222
"73262","1",120.000165,5.048509,-0.073411,0.157324,224.508891,-0.075338,0.031017,-0.131707,-0.125966,1872.634028864574248
"73263","1",120.000615,5.048507,-0.066247,0.164682,290.508891,-0.068174,0.030650,-0.145317,-0.124455,1846.355996669056367
"73264","1",120.001065,5.048505,-0.073604,0.177062,274.508891,-0.075531,0.028371,-0.154477,-0.136661,1821.069211116147926
"73265","1",120.001516,5.048503,-0.059559,0.150416,159.508891,-0.061486,0.043659,-0.143754,-0.119260,1796.815520751493068
"73266","1",120.001966,5.048501,-0.066622,0.170206,180.508891,-0.068549,0.027607,-0.178702,-0.137706,1773.637305679115116
"73267","1",120.002417,5.048499,-0.083954,0.192962,224.508891,-0.085881,0.034670,-0.172921,-0.151458,1751.577259203924996
"73268","1",120.002867,5.048497,-0.086063,0.199247,214.508891,-0.087990,0.033660,-0.185048,-0.158420,1730.678138200704552
"73269","1",120.003318,5.048495,-0.086056,0.190238,187.508891,-0.087983,0.033496,-0.165923,-0.150850,1710.982482431871404
"73270","1",120.003768,5.048493,-0.091002,0.199311,227.508891,-0.092929,0.031966,-0.168514,-0.156376,1692.532304042763371
"73271","1",120.004219,5.048491,-0.084112,0.189108,200.508891,-0.086039,0.037126,-0.162023,-0.148095,1675.368749557796036
"73272","1",120.004669,5.048489,-0.089769,0.197279,226.508891,-0.091696,0.033965,-0.153338,-0.150004,1659.531737968041625
"73695","1",119.998361,5.048066,-0.081919,0.177860,219.508891,-0.083846,0.026113,-0.159972,-0.145837,1947.330515589962943
"73696","1",119.998811,5.048064,-0.069028,0.158939,180.508891,-0.070955,0.028605,-0.172096,-0.137737,1916.874283924852080
"73697","1",119.999262,5.048062,-0.050916,0.149222,210.508891,-0.052843,0.030664,-0.195965,-0.127513,1887.248863633320525
"73698","1",119.999712,5.048060,-0.057294,0.162651,263.508891,-0.059221,0.030891,-0.154696,-0.120527,1858.493984261355081
"73699","1",120.000162,5.048058,-0.082640,0.174003,281.508891,-0.084567,0.030097,-0.132265,-0.136808,1830.650666554388636
"73700","1",120.000613,5.048056,-0.080203,0.163791,273.508891,-0.082130,0.028106,-0.127717,-0.131224,1803.761122599290729
"73701","1",120.001063,5.048053,-0.078826,0.154810,170.508891,-0.080753,0.028538,-0.120139,-0.127632,1777.868627516595097
