id,class,long,lat,NDVI,NDWI,NDCI,NDMI,PSRI,BNDVI,ONIR,ODVI,HubDist
"167475","1",120.003391,5.077156,-0.002709,0.146654,0.003232,0.036995,-0.276136,-0.123909,-394.991109,-0.004636,2295.68296511903
"167476","1",120.003571,5.077155,0.001256,0.129037,0.006069,0.036583,-0.250535,-0.110722,-379.991109,-0.000671,2308.55658077328
"167477","1",120.003751,5.077155,-0.000617,0.115742,0.002813,0.039736,-0.229137,-0.103143,-359.241109,-0.002544,2321.53077340581
"167478","1",120.003931,5.077154,0.001487,0.107769,0.010402,0.039303,-0.212604,-0.095648,-344.241109,-0.000440,2334.60386611084
"167479","1",120.004111,5.077153,0.003343,0.097070,0.013584,0.037671,-0.203938,-0.089574,-349.991109,0.001416,2347.77420669146
"167480","1",120.004292,5.077152,0.002747,0.092163,0.011591,0.038444,-0.195467,-0.086595,-360.741109,0.000820,2361.04016766361
"168782","1",120.000687,5.076988,-0.003122,0.124314,0.014315,0.033070,-0.233492,-0.109113,-338.491109,-0.005049,2132.51687737357
"168783","1",120.000867,5.076987,-0.000691,0.125944,0.012606,0.036162,-0.244580,-0.111452,-328.491109,-0.002618,2143.57758415729
"168784","1",120.001047,5.076986,-0.003529,0.131878,0.007330,0.031033,-0.247905,-0.114456,-363.491109,-0.005456,2154.76679183542
"168785","1",120.001228,5.076986,0.000000,0.134188,0.006817,0.034766,-0.253201,-0.113956,-391.491109,-0.001927,2166.08250894705
"168786","1",120.001408,5.076985,-0.000729,0.140439,0.007948,0.035498,-0.260681,-0.116624,-404.491109,-0.002656,2177.52276314703
"168787","1",120.001588,5.076984,-0.001907,0.132665,0.013238,0.039637,-0.248746,-0.113638,-401.741109,-0.003834,2189.08560183721
"168788","1",120.001768,5.076983,-0.000454,0.128570,0.005772,0.038763,-0.238027,-0.108250,-398.741109,-0.002381,2200.769092753
"168789","1",120.001948,5.076982,-0.001998,0.135212,0.011115,0.040727,-0.271936,-0.121663,-401.991109,-0.003925,2212.57132448906
"168790","1",120.002129,5.076981,-0.003002,0.145975,0.007205,0.038181,-0.284257,-0.126922,-405.741109,-0.004929,2224.49040699097
"168791","1",120.002309,5.076981,-0.006001,0.148200,0.004320,0.035031,-0.279221,-0.128647,-408.991109,-0.007928,2236.52447197648
"168792","1",120.002489,5.076980,-0.008180,0.157517,0.001780,0.038885,-0.297628,-0.136687,-396.241109,-0.010107,2248.67167332595
"168793","1",120.002669,5.076979,-0.008674,0.163636,0.002476,0.039670,-0.293190,-0.135190,-389.741109,-0.010601,2260.93018742184
"168794","1",120.002849,5.076978,-0.008714,0.161426,0.002813,0.038956,-0.285613,-0.132451,-381.991109,-0.010641,2273.2982134566
"168795","1",120.003030,5.076977,-0.004565,0.153899,0.008831,0.037790,-0.268871,-0.122109,-385.241109,-0.006492,2285.77397367667
"168796","1",120.003210,5.076976,-0.004845,0.145586,0.004975,0.038382,-0.271223,-0.123439,-388.991109,-0.006772,2298.35571361645
"168797","1",120.003390,5.076976,-0.000992,0.138325,0.007508,0.038321,-0.264706,-0.118307,-390.241109,-0.002919,2311.04170226548
"168798","1",120.003570,5.076975,0.000892,0.124668,0.011299,0.036011,-0.243435,-0.108250,-372.991109,-0.001035,2323.83023223808
"168799","1",120.003750,5.076974,0.002199,0.109635,0.007698,0.039504,-0.216876,-0.096646,-351.241109,0.000272,2336.71961986456
"168800","1",120.003930,5.076973,-0.001408,0.106772,0.009059,0.034659,-0.201384,-0.094219,-357.491109,-0.003335,2349.70820528857
"168801","1",120.004111,5.076972,-0.000529,0.094454,0.008738,0.035264,-0.187151,-0.086865,-358.991109,-0.002456,2362.79435252119
"168802","1",120.004291,5.076971,-0.000089,0.093344,0.011955,0.031861,-0.188022,-0.087751,-370.741109,-0.002016,2375.9764494554
"170104","1",120.000686,5.076807,0.000509,0.120095,0.013396,0.037832,-0.231132,-0.103784,-300.991109,-0.001418,2149.22784666786
"170105","1",120.000866,5.076807,0.000869,0.129476,0.012702,0.032431,-0.249144,-0.111488,-334.991109,-0.001058,2160.20298864233
"170106","1",120.001047,5.076806,-0.002506,0.132087,0.007444,0.033383,-0.249822,-0.113586,-382.491109,-0.004433,2171.30652103053
"170107","1",120.001227,5.076805,-0.004631,0.142589,0.007179,0.033274,-0.255197,-0.118598,-405.241109,-0.006558,2182.53648420212
"170108","1",120.001407,5.076804,-0.001807,0.140100,0.005739,0.037176,-0.262626,-0.117854,-394.491109,-0.003734,2193.89093656869
"170109","1",120.001587,5.076803,-0.001186,0.136367,0.010458,0.035069,-0.266958,-0.118854,-406.741109,-0.003113,2205.36795522642
"170110","1",120.001767,5.076802,-0.006555,0.142678,0.008253,0.036868,-0.261887,-0.121134,-411.491109,-0.008482,2216.96563654163
"170111","1",120.001948,5.076802,-0.006593,0.152765,0.009016,0.036301,-0.271346,-0.126570,-419.491109,-0.008520,2228.68209670515
"170112","1",120.002128,5.076801,-0.001367,0.150128,0.007948,0.039970,-0.291939,-0.129045,-406.241109,-0.003294,2240.51547221652
"170113","1",120.002308,5.076800,-0.003269,0.150464,0.002888,0.036645,-0.295438,-0.131920,-403.491109,-0.005196,2252.46392033616
"170114","1",120.002488,5.076799,-0.006031,0.159217,0.003211,0.042386,-0.296270,-0.134707,-395.241109,-0.007958,2264.52561948752
"170115","1",120.002668,5.076798,-0.007773,0.162507,0.009136,0.039790,-0.287652,-0.132683,-387.241109,-0.009700,2276.69876960574
"170116","1",120.002848,5.076797,-0.009591,0.162763,-0.002469,0.038748,-0.284397,-0.133085,-381.491109,-0.011518,2288.98159246752
"170117","1",120.003029,5.076797,-0.009674,0.147398,0.002105,0.041344,-0.264853,-0.124657,-380.741109,-0.011601,2301.37233196088
"170118","1",120.003209,5.076796,-0.009736,0.143210,0.003175,0.036559,-0.250893,-0.120089,-389.741109,-0.011663,2313.8692543252
"170119","1",120.003389,5.076795,-0.003690,0.126627,0.001433,0.034676,-0.240886,-0.111486,-391.741109,-0.005617,2326.47064835292
"170120","1",120.003569,5.076794,-0.003759,0.119722,0.009537,0.032462,-0.220495,-0.103848,-383.991109,-0.005686,2339.17482555544
"170121","1",120.003749,5.076793,-0.002478,0.109918,0.011518,0.034508,-0.203924,-0.095635,-366.491109,-0.004405,2351.98012031068
"170122","1",120.003930,5.076792,-0.002549,0.098849,0.007309,0.036057,-0.197666,-0.094246,-356.741109,-0.004476,2364.88488994806
"170123","1",120.004110,5.076791,0.001860,0.092630,0.015030,0.036365,-0.190111,-0.086476,-361.241109,-0.000067,2377.88751483837
"170124","1",120.004290,5.076791,0.006097,0.082736,0.010556,0.037638,-0.185366,-0.080365,-352.241109,0.004170,2390.98639843709
"171426","1",120.000685,5.076627,-0.001529,0.124125,0.013057,0.036501,-0.234270,-0.107636,-305.991109,-0.003456,2165.99420549277
"171427","1",120.000866,5.076626,-0.009641,0.134100,0.005181,0.030082,-0.238162,-0.115668,-362.991109,-0.011568,2176.88481587204
"171428","1",120.001046,5.076625,-0.004894,0.136113,0.008584,0.030986,-0.258065,-0.119769,-402.991109,-0.006821,2187.90368750564
"171429","1",120.001226,5.076624,-0.003950,0.138509,0.003209,0.038951,-0.263760,-0.120482,-388.491109,-0.005877,2199.04889224866
"171430","1",120.001406,5.076623,-0.005780,0.142679,0.002151,0.036925,-0.271739,-0.124403,-399.491109,-0.007707,2210.31851896652
"171431","1",120.001586,5.076623,-0.003459,0.143215,0.003975,0.036154,-0.271014,-0.122897,-406.991109,-0.005386,2221.71067418
"171432","1",120.001767,5.076622,-0.000548,0.148546,0.010473,0.038119,-0.279655,-0.124860,-406.991109,-0.002475,2233.22348266482
"171433","1",120.001947,5.076621,-0.005010,0.159911,0.002892,0.039695,-0.298984,-0.134891,-410.241109,-0.006937,2244.85508801675
"171434","1",120.002127,5.076620,-0.003553,0.156084,0.002896,0.039240,-0.294975,-0.131698,-408.241109,-0.005480,2256.60365313955
"171435","1",120.002307,5.076619,-0.002083,0.159765,0.003961,0.043668,-0.305233,-0.133873,-398.241109,-0.004010,2268.46736071689
"171436","1",120.002487,5.076618,-0.007710,0.160625,0.007067,0.037690,-0.294202,-0.135177,-391.991109,-0.009637,2280.44441362316
"171437","1",120.002667,5.076618,-0.009412,0.157275,0.005598,0.038540,-0.292054,-0.134791,-380.991109,-0.011339,2292.53303529789
"171438","1",120.002848,5.076617,-0.004443,0.150569,0.004579,0.040684,-0.272856,-0.124277,-374.991109,-0.006370,2304.73147007693
"171439","1",120.003028,5.076616,-0.007623,0.145474,0.006988,0.037243,-0.267666,-0.124081,-375.991109,-0.009550,2317.03798348673
"171440","1",120.003208,5.076615,-0.003130,0.139770,0.009187,0.041585,-0.263309,-0.118545,-382.241109,-0.005057,2329.45086249986
"171441","1",120.003388,5.076614,-0.004017,0.120517,0.003897,0.035930,-0.227821,-0.106431,-380.741109,-0.005944,2341.9684157617
"171442","1",120.003568,5.076613,-0.004190,0.112435,0.004947,0.033016,-0.203246,-0.096936,-379.241109,-0.006117,2354.5889737686
"171443","1",120.003749,5.076612,-0.004437,0.105120,0.015994,0.030303,-0.206193,-0.098216,-372.991109,-0.006364,2367.31088902653
"171444","1",120.003929,5.076612,-0.004299,0.091927,0.007628,0.035678,-0.181250,-0.087841,-356.741109,-0.006226,2380.13253617509
"171445","1",120.004109,5.076611,0.000088,0.088242,0.010151,0.038267,-0.184486,-0.085294,-361.241109,-0.001839,2393.05231208465
"171446","1",120.004289,5.076610,0.000621,0.085043,0.013305,0.033233,-0.187896,-0.085932,-364.741109,-0.001306,2406.06863591778
"172747","1",120.000504,5.076447,-0.002629,0.123873,0.009383,0.030579,-0.222591,-0.104394,-305.241109,-0.004556,2172.13760296722
"172748","1",120.000685,5.076446,-0.005053,0.126532,0.011122,0.035749,-0.238482,-0.112113,-323.241109,-0.006980,2182.81467749324
"172749","1",120.000865,5.076445,-0.001790,0.132815,0.013399,0.027645,-0.250356,-0.113514,-381.491109,-0.003717,2193.62177861127
"172750","1",120.001045,5.076444,-0.000539,0.130991,0.005000,0.038239,-0.258041,-0.115244,-383.991109,-0.002466,2204.55699400061
"172751","1",120.001225,5.076444,-0.006113,0.138672,0.007449,0.036759,-0.250000,-0.116651,-393.491109,-0.008040,2215.61842663905
"172752","1",120.001405,5.076443,-0.008092,0.141958,0.005382,0.031288,-0.274368,-0.128525,-411.741109,-0.010019,2226.80419552785
"172753","1",120.001585,5.076442,-0.005540,0.143929,0.006817,0.035069,-0.267728,-0.123369,-406.741109,-0.007467,2238.11243633146
"172754","1",120.001766,5.076441,-0.009268,0.150791,0.006378,0.039366,-0.262482,-0.125149,-399.241109,-0.011195,2249.54130199731
"172755","1",120.001946,5.076440,-0.008323,0.161420,0.011123,0.034838,-0.302121,-0.138498,-420.241109,-0.010250,2261.08896331338
"172756","1",120.002126,5.076439,0.000820,0.157935,0.007246,0.039485,-0.296987,-0.130455,-403.241109,-0.001107,2272.75360942503
"172757","1",120.002306,5.076439,0.001888,0.165031,0.006087,0.044709,-0.315789,-0.134426,-382.241109,-0.000039,2284.53344829912
"172758","1",120.002486,5.076438,-0.003482,0.167822,0.004252,0.041523,-0.312813,-0.138003,-380.241109,-0.005409,2296.42670715693
"172759","1",120.002667,5.076437,-0.008337,0.175401,0.002129,0.033542,-0.325250,-0.147700,-392.741109,-0.010264,2308.43163286568
"172760","1",120.002847,5.076436,-0.003908,0.157705,0.004228,0.041218,-0.291076,-0.130812,-373.491109,-0.005835,2320.5464922754
"172761","1",120.003027,5.076435,-0.005902,0.154162,0.012987,0.034047,-0.275177,-0.127061,-385.991109,-0.007829,2332.76957253102
"172762","1",120.003207,5.076434,-0.004034,0.134398,0.010251,0.036864,-0.250534,-0.115657,-386.741109,-0.005961,2345.09918135101
"172763","1",120.003387,5.076433,0.000269,0.114020,0.010989,0.035519,-0.226629,-0.102628,-379.741109,-0.001658,2357.53364726026
"172764","1",120.003568,5.076433,-0.004286,0.110118,0.013679,0.029542,-0.213483,-0.101804,-381.491109,-0.006213,2370.07131978917
"172765","1",120.003748,5.076432,-0.002096,0.099054,0.012397,0.036661,-0.193103,-0.091025,-347.491109,-0.004023,2382.71056965753
"172766","1",120.003928,5.076431,0.001582,0.092531,0.015257,0.033932,-0.184011,-0.084364,-350.991109,-0.000345,2395.44978890774
"172767","1",120.004108,5.076430,0.002735,0.090065,0.016359,0.036760,-0.187500,-0.084495,-354.741109,0.000808,2408.28739102219
"172768","1",120.004288,5.076429,0.006251,0.078151,0.013287,0.037299,-0.186806,-0.080820,-346.741109,0.004324,2421.2218110057
"174069","1",120.000504,5.076266,-0.002810,0.123700,0.008754,0.034178,-0.232107,-0.108217,-311.741109,-0.004737,2189.09324908002
"174070","1",120.000684,5.076265,0.000521,0.123992,0.013717,0.038039,-0.248963,-0.110734,-335.991109,-0.001406,2199.68802130259
"174071","1",120.000864,5.076265,-0.007370,0.131351,0.008843,0.028880,-0.251441,-0.118032,-394.991109,-0.009297,2210.41262442562
"174072","1",120.001044,5.076264,-0.005897,0.140347,0.013523,0.033091,-0.257489,-0.121040,-405.741109,-0.007824,2221.26517783219
"174073","1",120.001224,5.076263,-0.007777,0.140260,0.011356,0.035290,-0.253055,-0.119846,-403.991109,-0.009704,2232.24381525781
"174074","1",120.001404,5.076262,-0.008501,0.150999,0.006061,0.032197,-0.278783,-0.129703,-404.991109,-0.010428,2243.34668549898
"174075","1",120.001585,5.076261,-0.006883,0.153395,0.006351,0.037639,-0.286525,-0.132235,-386.741109,-0.008810,2254.57195308105
"174076","1",120.001765,5.076260,-0.007772,0.159394,0.009240,0.036827,-0.290831,-0.134752,-402.991109,-0.009699,2265.91779885941
"174077","1",120.001945,5.076260,-0.009496,0.163737,0.007184,0.034325,-0.302986,-0.140140,-419.491109,-0.011423,2277.3824205983
"174078","1",120.002125,5.076259,-0.013078,0.173503,-0.001784,0.038633,-0.297122,-0.141063,-407.741109,-0.015005,2288.96403349213
"174079","1",120.002305,5.076258,-0.007259,0.186578,0.001421,0.039310,-0.340058,-0.150916,-390.741109,-0.009186,2300.66087063945
"174080","1",120.002486,5.076257,-0.007238,0.183748,0.002478,0.039192,-0.341394,-0.152620,-386.741109,-0.009165,2312.47118349123
"174081","1",120.002666,5.076256,-0.006005,0.175158,0.003905,0.036739,-0.326633,-0.145411,-389.241109,-0.007932,2324.39324224217
"174082","1",120.002846,5.076255,-0.003829,0.150065,0.001771,0.039881,-0.280627,-0.126435,-377.241109,-0.005756,2336.42533619358
"174083","1",120.003026,5.076254,-0.002690,0.143385,0.008159,0.033637,-0.260714,-0.118123,-384.991109,-0.004617,2348.5657740744
"174084","1",120.003206,5.076254,0.000715,0.121231,0.004631,0.034381,-0.234542,-0.104926,-376.491109,-0.001212,2360.81288433345
"174085","1",120.003387,5.076253,0.000532,0.104653,0.006351,0.036588,-0.208976,-0.095169,-365.991109,-0.001395,2373.16501538535
"174086","1",120.003567,5.076252,0.001139,0.103492,0.014523,0.037124,-0.212163,-0.096116,-347.241109,-0.000788,2385.62053583657
"174087","1",120.003747,5.076251,0.000695,0.090679,0.010671,0.037491,-0.201916,-0.092400,-336.491109,-0.001232,2398.17783467118
"174088","1",120.003927,5.076250,0.002194,0.091285,0.017289,0.035271,-0.183391,-0.083113,-348.241109,0.000267,2410.8353214098
"174089","1",120.004107,5.076249,0.002379,0.084145,0.021777,0.035600,-0.182507,-0.083259,-353.741109,0.000452,2423.59142624458
"174090","1",120.004287,5.076249,0.003574,0.080425,0.011073,0.037578,-0.188316,-0.083937,-336.241109,0.001647,2436.44460013367
"175391","1",120.000503,5.076086,-0.002336,0.128166,0.010253,0.037524,-0.242739,-0.110408,-334.241109,-0.004263,2206.09954375805
"175392","1",120.000683,5.076085,-0.000447,0.126963,0.015146,0.033959,-0.249645,-0.112259,-378.741109,-0.002374,2216.6130295043
"175393","1",120.000863,5.076084,-0.003334,0.134903,0.013466,0.034315,-0.262213,-0.119197,-392.741109,-0.005261,2227.25613466983
"175394","1",120.001043,5.076083,-0.007542,0.140879,0.007519,0.031838,-0.256228,-0.122378,-410.241109,-0.009469,2238.02700992768
"175395","1",120.001223,5.076082,-0.003514,0.138047,0.013466,0.036461,-0.268012,-0.121335,-393.241109,-0.005441,2248.92381937912
"175396","1",120.001404,5.076081,-0.010481,0.158483,0.006636,0.036279,-0.288462,-0.134959,-382.991109,-0.012408,2259.94474128666
"175397","1",120.001584,5.076081,-0.008223,0.168963,0.002123,0.032762,-0.319972,-0.146986,-388.491109,-0.010150,2271.08796871612
"175398","1",120.001764,5.076080,-0.008878,0.177072,0.002508,0.035397,-0.328520,-0.149168,-407.991109,-0.010805,2282.35171017034
"175399","1",120.001944,5.076079,-0.011419,0.184631,0.002146,0.035897,-0.337437,-0.154287,-411.991109,-0.013346,2293.73419015489
"175400","1",120.002124,5.076078,-0.008680,0.185142,0.002831,0.038920,-0.341935,-0.153252,-390.741109,-0.010607,2305.23364971122
"175401","1",120.002305,5.076077,-0.010579,0.178258,0.002831,0.035855,-0.330478,-0.151469,-395.991109,-0.012506,2316.8483468998
"175402","1",120.002485,5.076076,-0.006100,0.179259,0.005674,0.039400,-0.325915,-0.145326,-390.491109,-0.008027,2328.57655725973
"175403","1",120.002665,5.076075,-0.008530,0.172078,0.004608,0.036905,-0.317460,-0.143832,-395.241109,-0.010457,2340.41657420741
"175404","1",120.002845,5.076075,-0.007540,0.144537,0.004612,0.032114,-0.260099,-0.123096,-393.491109,-0.009467,2352.36670941136
"175405","1",120.003025,5.076074,0.002677,0.125058,0.010273,0.038255,-0.243416,-0.106410,-370.991109,0.000750,2364.42529313112
"175406","1",120.003206,5.076073,-0.002399,0.116689,0.009484,0.033606,-0.210490,-0.098820,-372.241109,-0.004326,2376.59067451282
"175407","1",120.003386,5.076072,-0.002111,0.107896,0.008011,0.033528,-0.206228,-0.096815,-357.491109,-0.004038,2388.86122185735
"175408","1",120.003566,5.076071,0.002276,0.098977,0.016224,0.036005,-0.209511,-0.094131,-343.991109,0.000349,2401.23532285918
"175409","1",120.003746,5.076070,0.005181,0.092380,0.018031,0.034620,-0.193570,-0.085710,-344.741109,0.003254,2413.7113848058
"175410","1",120.003926,5.076070,0.002974,0.087379,0.013158,0.035579,-0.189003,-0.085049,-341.991109,0.001047,2426.28783475685
"175411","1",120.004106,5.076069,0.003057,0.083978,0.015523,0.037485,-0.187671,-0.084562,-339.741109,0.001130,2438.96311968709
"175412","1",120.004287,5.076068,-0.002416,0.089764,0.013587,0.036214,-0.200538,-0.095462,-330.491109,-0.004343,2451.7357066072
"176712","1",120.000322,5.075906,-0.000955,0.128135,0.014701,0.033504,-0.263048,-0.116893,-337.241109,-0.002882,2212.85334491626
"176713","1",120.000502,5.075905,0.002596,0.134914,0.014154,0.036742,-0.264017,-0.115236,-375.241109,0.000669,2223.15532467167
"176714","1",120.000682,5.075904,0.004932,0.128548,0.005022,0.042322,-0.262248,-0.111129,-374.741109,0.003005,2233.58852763713
"176715","1",120.000862,5.075903,0.002264,0.135806,0.010065,0.034883,-0.271480,-0.117896,-392.241109,0.000337,2244.15112352796
"176716","1",120.001042,5.075902,-0.003431,0.144363,0.009626,0.034690,-0.272986,-0.124544,-395.991109,-0.005358,2254.84129386921
"176717","1",120.001223,5.075901,-0.005437,0.150255,0.009136,0.034777,-0.276641,-0.127395,-380.741109,-0.007364,2265.65723275317
"176718","1",120.001403,5.075901,-0.010346,0.156326,0.008750,0.033532,-0.285411,-0.134747,-388.491109,-0.012273,2276.59714754108
"176719","1",120.001583,5.075900,-0.009807,0.177613,0.004612,0.034107,-0.318737,-0.146226,-399.741109,-0.011734,2287.65925953605
"176720","1",120.001763,5.075899,-0.013217,0.185960,-0.000358,0.035531,-0.348837,-0.159340,-412.991109,-0.015144,2298.84180460189
"176721","1",120.001943,5.075898,-0.009681,0.192832,0.006764,0.035279,-0.351971,-0.159100,-407.241109,-0.011608,2310.14303373769
"176722","1",120.002124,5.075897,-0.007243,0.169944,0.004947,0.040000,-0.320057,-0.144882,-387.741109,-0.009170,2321.56121361625
"176723","1",120.002304,5.075896,-0.007210,0.157541,0.001786,0.039245,-0.310394,-0.141254,-398.491109,-0.009137,2333.09462708143
"176724","1",120.002484,5.075896,-0.003811,0.164256,0.006466,0.037219,-0.306078,-0.136385,-402.991109,-0.005738,2344.74157360127
"176725","1",120.002664,5.075895,-0.006517,0.171498,0.003941,0.034691,-0.300358,-0.137378,-403.491109,-0.008444,2356.50036968861
"176726","1",120.002844,5.075894,-0.003602,0.148399,0.009950,0.035180,-0.274982,-0.125790,-392.491109,-0.005529,2368.36934928576
"176727","1",120.003024,5.075893,-0.001419,0.116761,0.008781,0.036464,-0.227620,-0.105531,-368.491109,-0.003346,2380.34686410496
"176728","1",120.003205,5.075892,-0.001142,0.113277,0.014523,0.037111,-0.210165,-0.098089,-353.741109,-0.003069,2392.4312839459
"176729","1",120.003385,5.075891,0.002770,0.100900,0.014711,0.037993,-0.206991,-0.092163,-327.491109,0.000843,2404.62099697323
"176730","1",120.003565,5.075891,0.005630,0.093323,0.018803,0.038740,-0.188679,-0.083300,-324.241109,0.003703,2416.91440996685
"176731","1",120.003745,5.075890,0.001310,0.094271,0.015501,0.033078,-0.195876,-0.089378,-342.741109,-0.000617,2429.30994853905
"176732","1",120.003925,5.075889,0.001405,0.085953,0.018307,0.032609,-0.181383,-0.083896,-350.491109,-0.000522,2441.80605732439
"176733","1",120.004106,5.075888,-0.001462,0.085440,0.012881,0.037427,-0.187758,-0.087165,-323.741109,-0.003389,2454.40120014226
"176734","1",120.004286,5.075887,-0.000594,0.090713,0.016350,0.036340,-0.186262,-0.087896,-303.241109,-0.002521,2467.09386012678
"178034","1",120.000321,5.075725,0.002471,0.127228,0.012233,0.035740,-0.250350,-0.109997,-355.491109,0.000544,2230.03650108525
"178035","1",120.000501,5.075724,0.000722,0.133479,0.006461,0.035101,-0.264580,-0.117759,-389.491109,-0.001205,2240.2594615633
"178036","1",120.000681,5.075723,0.000542,0.140996,0.003602,0.038440,-0.277143,-0.122485,-390.991109,-0.001385,2250.61337322522
"178037","1",120.000861,5.075722,-0.000815,0.146747,0.011453,0.035584,-0.277698,-0.123420,-396.741109,-0.002742,2261.09643704584
"178038","1",120.001042,5.075722,-0.005531,0.144961,0.005996,0.037796,-0.287652,-0.130557,-381.991109,-0.007458,2271.70686497632
"178039","1",120.001222,5.075721,-0.002394,0.148308,0.005980,0.039261,-0.287614,-0.129324,-369.241109,-0.004321,2282.44288068758
"178040","1",120.001402,5.075720,-0.004786,0.153371,0.006660,0.039822,-0.290665,-0.131363,-371.991109,-0.006713,2293.30272029442
"178041","1",120.001582,5.075719,-0.005607,0.172362,0.007143,0.036772,-0.329251,-0.146671,-400.991109,-0.007534,2304.28463300561
"178042","1",120.001762,5.075718,-0.008937,0.180073,0.004986,0.038698,-0.341270,-0.153520,-403.241109,-0.010864,2315.38688175242
"178043","1",120.001943,5.075717,-0.005932,0.181105,0.009558,0.038498,-0.344877,-0.151710,-392.991109,-0.007859,2326.60774376997
"178044","1",120.002123,5.075717,-0.007049,0.170467,0.006065,0.034067,-0.323933,-0.145435,-401.991109,-0.008976,2337.94551113848
"178045","1",120.002303,5.075716,-0.003543,0.159838,0.004685,0.036372,-0.319134,-0.141426,-404.241109,-0.005470,2349.39849128105
"178046","1",120.002483,5.075715,-0.006676,0.157397,0.006857,0.035364,-0.301153,-0.138415,-417.741109,-0.008603,2360.96500743395
"178047","1",120.002663,5.075714,-0.004175,0.153003,0.010730,0.035681,-0.289286,-0.131825,-403.991109,-0.006102,2372.64339906867
"178048","1",120.002843,5.075713,-0.006908,0.141528,0.010927,0.035838,-0.265335,-0.123862,-391.741109,-0.008835,2384.43202228049
"178049","1",120.003024,5.075712,-0.004240,0.122665,0.013537,0.032991,-0.236275,-0.111041,-366.491109,-0.006167,2396.32925015192
"178050","1",120.003204,5.075712,-0.004654,0.110186,0.014208,0.031993,-0.209318,-0.100763,-331.991109,-0.006581,2408.33347307079
"178051","1",120.003384,5.075711,-0.001785,0.094750,0.015374,0.035176,-0.186658,-0.087717,-307.741109,-0.003712,2420.44309902858
"178052","1",120.003564,5.075710,0.002489,0.088270,0.014581,0.035914,-0.187416,-0.085415,-315.241109,0.000562,2432.65655387182
"178053","1",120.003744,5.075709,0.002931,0.087659,0.009928,0.033943,-0.182253,-0.081610,-320.991109,0.001004,2444.97228153838
"178054","1",120.003925,5.075708,0.002187,0.087230,0.015533,0.031416,-0.186382,-0.084605,-343.241109,0.000260,2457.38874426563
"178055","1",120.004105,5.075707,0.003695,0.087076,0.013963,0.037860,-0.188492,-0.083998,-281.491109,0.001768,2469.90442275455
"178056","1",120.004285,5.075707,-0.000579,0.087478,0.014332,0.039642,-0.184125,-0.086099,-264.241109,-0.002506,2482.5178163315
"179356","1",120.000320,5.075544,0.002965,0.126125,0.014565,0.033423,-0.268327,-0.116721,-380.241109,0.001038,2247.2659217854
"179357","1",120.000500,5.075543,0.001624,0.133219,0.009667,0.039131,-0.273517,-0.118628,-387.991109,-0.000303,2257.41085526942
"179358","1",120.000680,5.075543,-0.003860,0.139490,0.006043,0.038652,-0.271949,-0.123727,-388.241109,-0.005787,2267.68645482889
"179359","1",120.000861,5.075542,-0.000804,0.141542,0.009894,0.038515,-0.276824,-0.122146,-376.741109,-0.002731,2278.09095222555
"179360","1",120.001041,5.075541,-0.004522,0.145727,0.008403,0.038579,-0.285412,-0.129565,-372.241109,-0.006449,2288.62258939197
"179361","1",120.001221,5.075540,-0.009329,0.153443,-0.002117,0.037499,-0.296375,-0.137197,-381.741109,-0.011256,2299.27961918672
"179362","1",120.001401,5.075539,-0.008608,0.156546,0.001775,0.034431,-0.296537,-0.135980,-393.491109,-0.010535,2310.06030610305
"179363","1",120.001581,5.075538,-0.009346,0.167623,0.001777,0.035312,-0.323232,-0.146749,-397.491109,-0.011273,2320.96292691861
"179364","1",120.001761,5.075538,-0.007631,0.166805,0.006374,0.039789,-0.329041,-0.148317,-393.741109,-0.009558,2331.98577133887
"179365","1",120.001942,5.075537,-0.010602,0.191602,0.003897,0.038280,-0.375815,-0.166137,-398.991109,-0.012529,2343.12714256328
"179366","1",120.002122,5.075536,-0.012851,0.183899,0.000714,0.034326,-0.351568,-0.159501,-411.991109,-0.014778,2354.38535783842
"179367","1",120.002302,5.075535,-0.006733,0.165060,0.006466,0.037051,-0.335029,-0.149447,-410.991109,-0.008660,2365.75874896434
"179368","1",120.002482,5.075534,-0.007407,0.151700,0.010420,0.034996,-0.294501,-0.136034,-418.741109,-0.009334,2377.24566275858
"179369","1",120.002662,5.075533,0.000270,0.130333,0.015603,0.037251,-0.253210,-0.113116,-386.741109,-0.001657,2388.8444614961
"179370","1",120.002843,5.075533,-0.002026,0.120683,0.011470,0.035554,-0.226955,-0.104560,-359.241109,-0.003953,2400.55352330741
"179371","1",120.003023,5.075532,0.002051,0.105825,0.008826,0.037876,-0.212593,-0.095062,-309.491109,0.000124,2412.37124253779
"179372","1",120.003203,5.075531,-0.001506,0.097292,0.008615,0.039916,-0.187750,-0.087628,-283.991109,-0.003433,2424.29603008984
"179373","1",120.003383,5.075530,-0.004705,0.094842,0.013109,0.032756,-0.185061,-0.090312,-321.241109,-0.006632,2436.32631372286
"179374","1",120.003563,5.075529,0.004328,0.086731,0.009983,0.038482,-0.195637,-0.086443,-324.991109,0.002401,2448.46053831743
"179375","1",120.003744,5.075528,0.001307,0.090880,0.014782,0.033354,-0.198770,-0.090880,-338.741109,-0.000620,2460.69716612972
"179376","1",120.003924,5.075528,0.000253,0.084138,0.006040,0.037368,-0.194110,-0.088925,-293.741109,-0.001674,2473.03467700091
"179377","1",120.004104,5.075527,0.004063,0.081884,0.011294,0.041294,-0.177977,-0.079147,-230.991109,0.002136,2485.47156854634
